id_cliente,nome,idade,data_nascimento,cidade,estado,email,renda_mensal,quantidade_compras,valor_total_compras,cliente_ativo
4108,Mateus Mateus Martins Souza,54,1972-01-24,Florianópolis,SC,cliente04108@exemplo.com,2851.76,19,17984.86,Não
4109,Carlos Rafael Santos Martins,33,1993-01-08,Salvador,BA,cliente04109@exemplo.com,3778.89,35,11583.4,Não
4110,Sérgio Fernanda Nascimento Nascimento,29,1997-02-05,Belo Horizonte,MG,cliente04110@exemplo.com,13508.17,48,7374.29,Não
4111,Carlos Patrícia Ribeiro Moura,24,2001-09-23,Porto Alegre,RS,cliente04111@exemplo.com,7130.69,5,6886.44,Não
4112,Isabela Bruno Barbosa Barbosa,46,1980-03-22,Niterói,RJ,cliente04112@exemplo.com,13229.16,34,7427.22,Sim
4113,Daniel Mariana Fernandes Rodrigues,44,1982-01-06,Brasília,DF,cliente04113@exemplo.com,7181.18,4,24135.03,Sim
4114,Otávio Otávio Moura Almeida,28,1998-05-02,São Paulo,SP,cliente04114@exemplo.com,2729.3,43,26299.73,Sim
4115,Ana Carlos Martins Rodrigues,52,1974-04-19,Florianópolis,SC,cliente04115@exemplo.com,3935.14,0,18815.49,Sim
4116,Renata Daniel Gomes Pereira,46,1979-09-14,Santos,SP,cliente04116@exemplo.com,14030.44,15,24410.66,Não
4117,Thiago Vanessa Rodrigues Oliveira,43,1983-01-22,São Paulo,SP,cliente04117@exemplo.com,9514.24,11,2386.48,Não
4118,Bruno Fernanda Almeida Souza,31,1994-08-22,Recife,PE,cliente04118@exemplo.com,8032.74,2,25012.32,Sim
4119,Sérgio Lucas Moura Silva,45,1980-12-26,Sorocaba,SP,cliente04119@exemplo.com,10451.67,29,14578.74,Não
4120,Mariana Renata Silva Silva,25,2001-05-12,São Paulo,SP,cliente04120@exemplo.com,10818.53,41,17455.02,Sim
4121,Natalia Mariana Carvalho Rodrigues,22,2003-12-29,Londrina,PR,cliente04121@exemplo.com,14176.65,19,15887.98,Não
4122,Gabriela Patrícia Monteiro Souza,39,1986-09-20,Santos,SP,cliente04122@exemplo.com,5720.32,46,14784.39,Não
4123,Sérgio Daniel Souza Alves,28,1998-02-05,Campinas,SP,cliente04123@exemplo.com,13621.78,44,16573.49,Sim
4124,Eduardo Otávio Pereira Barbosa,48,1978-05-12,Campinas,SP,cliente04124@exemplo.com,12890.84,3,1397.61,Sim
4125,Vanessa William Mendes Silva,32,1994-06-18,Rio de Janeiro,RJ,cliente04125@exemplo.com,5320.93,45,17037.05,Sim
4126,Fernanda Gabriela Costa Souza,39,1987-01-25,São Paulo,SP,cliente04126@exemplo.com,1837.6,38,26113.04,Sim
4127,Fernanda Isabela Oliveira Barbosa,46,1980-06-21,Curitiba,PR,cliente04127@exemplo.com,10723.75,48,10509.1,Não
4128,Mariana Fernanda Gomes Pereira,27,1999-05-29,Campinas,SP,cliente04128@exemplo.com,13434.75,5,6607.28,Sim
4129,Mateus Natalia Fernandes Gomes,24,2002-07-19,Uberlândia,MG,cliente04129@exemplo.com,3735.93,47,6453.15,Não
4130,Otávio Vanessa Silva Souza,23,2003-08-12,Santos,SP,cliente04130@exemplo.com,6912.03,32,3324.5,Não
4131,Natalia William Barbosa Ribeiro,23,2003-01-20,Curitiba,PR,cliente04131@exemplo.com,14366.65,0,5385.55,Sim
4132,Juliana Gabriela Mendes Martins,45,1981-07-05,Londrina,PR,cliente04132@exemplo.com,7336.19,14,23391.41,Sim
4133,Fernanda Bruno Moura Fernandes,43,1983-05-29,Santos,SP,cliente04133@exemplo.com,8024.92,21,6261.47,Sim
4134,João Vanessa Silva Gomes,21,2005-07-11,Rio de Janeiro,RJ,cliente04134@exemplo.com,2547.65,33,8430.36,Sim
4135,Bruno Vanessa Carvalho Silva,36,1990-01-25,Porto Alegre,RS,cliente04135@exemplo.com,12237.43,0,15828.53,Não
4136,Fernanda Rafael Lima Ribeiro,34,1991-12-15,Fortaleza,CE,cliente04136@exemplo.com,2340.84,50,14897.2,Não
4137,Mateus Natalia Moura Monteiro,54,1972-03-22,São Paulo,SP,cliente04137@exemplo.com,9048.29,46,6816.65,Sim
4138,Thiago Natalia Martins Nascimento,27,1999-08-08,Uberlândia,MG,cliente04138@exemplo.com,12715.5,21,28012.92,Sim
4139,Juliana Juliana Silva Oliveira,34,1992-04-26,Londrina,PR,cliente04139@exemplo.com,7465.19,29,19237.23,Não
4140,Henrique William Pereira Barbosa,48,1978-05-29,São Paulo,SP,cliente04140@exemplo.com,3090.37,44,16414.3,Sim
4141,Eduardo Ana Gomes Souza,52,1974-01-14,Londrina,PR,cliente04141@exemplo.com,2353.35,12,7668.57,Não
4142,Gabriela Mariana Barbosa Silva,53,1973-04-10,Campinas,SP,cliente04142@exemplo.com,6412.34,11,9085.47,Não
4143,Juliana Carlos Oliveira Monteiro,28,1998-08-15,Belo Horizonte,MG,cliente04143@exemplo.com,13054.12,30,24059.16,Sim
4144,Natalia Bruno Martins Nascimento,32,1994-04-04,Florianópolis,SC,cliente04144@exemplo.com,14178.66,28,17002.21,Não
4145,Gabriela Thiago Oliveira Costa,21,2005-03-26,Belo Horizonte,MG,cliente04145@exemplo.com,12697.7,28,22148.28,Sim
4146,João Thiago Lima Barbosa,25,2000-09-18,Santos,SP,cliente04146@exemplo.com,14190.45,34,29479.89,Sim
4147,Renata Bruno Souza Souza,22,2003-10-13,Belo Horizonte,MG,cliente04147@exemplo.com,12582.77,21,20961.03,Não
4148,Vinícius Mariana Alves Alves,37,1988-08-31,Santos,SP,cliente04148@exemplo.com,9390.36,21,3877.39,Não
4149,William Ana Souza Monteiro,54,1971-10-02,Curitiba,PR,cliente04149@exemplo.com,12167.0,28,12664.97,Não
4150,Carlos Otávio Alves Santos,50,1975-10-14,Curitiba,PR,cliente04150@exemplo.com,10483.99,35,125.89,Não
4151,Henrique João Alves Mendes,49,1977-04-10,Fortaleza,CE,cliente04151@exemplo.com,7716.06,8,9677.86,Sim
4152,William Eduardo Santos Moura,40,1985-11-06,Londrina,PR,cliente04152@exemplo.com,8683.56,33,16920.85,Não
4153,Henrique Lucas Mendes Monteiro,48,1977-11-01,Fortaleza,CE,cliente04153@exemplo.com,14423.78,39,18230.52,Sim
4154,Gabriela Thiago Carvalho Monteiro,25,2000-09-14,São Paulo,SP,cliente04154@exemplo.com,3706.02,16,900.39,Sim
4155,Renata Patrícia Martins Ribeiro,47,1978-10-08,Uberlândia,MG,cliente04155@exemplo.com,11838.18,18,16011.46,Não
4156,Eduardo Vanessa Alves Almeida,30,1996-04-07,Niterói,RJ,cliente04156@exemplo.com,5807.78,48,11786.96,Não
4157,Eduardo Vinícius Almeida Moura,53,1973-06-22,Recife,PE,cliente04157@exemplo.com,10430.43,25,4980.65,Sim
4158,Otávio Henrique Carvalho Almeida,46,1980-07-11,Uberlândia,MG,cliente04158@exemplo.com,13581.88,24,18923.06,Sim
4159,Daniel Mateus Ribeiro Rodrigues,45,1981-01-10,Belo Horizonte,MG,cliente04159@exemplo.com,12023.85,7,7854.1,Sim
4160,Carlos Lucas Martins Rodrigues,45,1981-06-16,Porto Alegre,RS,cliente04160@exemplo.com,3890.21,26,6353.41,Sim
4161,Patrícia Rafael Ribeiro Costa,46,1979-09-28,Rio de Janeiro,RJ,cliente04161@exemplo.com,6419.9,2,8499.37,Não
4162,Lucas Lucas Souza Lima,47,1979-02-15,Belo Horizonte,MG,cliente04162@exemplo.com,13262.05,9,2521.58,Sim
4163,Natalia Juliana Nascimento Fernandes,44,1981-11-20,Uberlândia,MG,cliente04163@exemplo.com,14886.96,21,14341.54,Não
4164,Fernanda Carlos Barbosa Barbosa,24,2002-03-27,Uberlândia,MG,cliente04164@exemplo.com,3925.03,40,23048.26,Não
4165,Henrique Patrícia Souza Gomes,53,1973-05-07,Londrina,PR,cliente04165@exemplo.com,9924.55,7,29361.07,Não
4166,Isabela Otávio Moura Costa,45,1981-04-16,Salvador,BA,cliente04166@exemplo.com,5391.69,37,17886.96,Não
4167,Fernanda Isabela Alves Rodrigues,42,1984-07-01,Rio de Janeiro,RJ,cliente04167@exemplo.com,10299.49,39,18549.63,Não
4168,Lucas Thiago Fernandes Souza,40,1986-02-26,Niterói,RJ,cliente04168@exemplo.com,13029.91,3,13941.53,Sim
4169,Isabela Lucas Oliveira Mendes,46,1979-11-18,Belo Horizonte,MG,cliente04169@exemplo.com,7981.44,36,5322.66,Sim
4170,Bruno Juliana Alves Barbosa,48,1977-09-11,Belo Horizonte,MG,cliente04170@exemplo.com,5877.81,12,29929.26,Sim
4171,William Patrícia Oliveira Pereira,45,1981-04-05,Salvador,BA,cliente04171@exemplo.com,14725.85,15,22283.59,Não
4172,Fernanda João Rodrigues Santos,28,1998-07-08,Santos,SP,cliente04172@exemplo.com,13932.37,40,12472.88,Não
4173,Mateus William Fernandes Martins,51,1975-02-15,São Paulo,SP,cliente04173@exemplo.com,6597.87,38,18799.67,Sim
4174,William Natalia Lima Moura,52,1974-08-06,Curitiba,PR,cliente04174@exemplo.com,12286.23,50,1915.85,Não
4175,Sérgio Vinícius Santos Martins,41,1985-03-03,São Paulo,SP,cliente04175@exemplo.com,7234.0,49,7987.8,Sim
4176,Lucas Renata Silva Souza,51,1974-10-27,Londrina,PR,cliente04176@exemplo.com,5798.68,8,21814.42,Sim
4177,Carlos Mateus Santos Silva,45,1981-05-29,Campinas,SP,cliente04177@exemplo.com,4027.83,30,4951.72,Não
4178,Patrícia Henrique Pereira Souza,48,1977-09-29,Campinas,SP,cliente04178@exemplo.com,8981.49,5,7928.2,Não
4179,Eduardo Lucas Santos Alves,28,1997-09-29,Salvador,BA,cliente04179@exemplo.com,11798.61,39,18135.33,Não
4180,Patrícia Isabela Costa Santos,53,1972-10-07,Santos,SP,cliente04180@exemplo.com,5359.89,17,25144.43,Sim
4181,Isabela Mariana Silva Monteiro,46,1979-12-30,Brasília,DF,cliente04181@exemplo.com,3789.33,45,25318.22,Não
4182,Carlos Vinícius Gomes Fernandes,40,1986-07-08,Londrina,PR,cliente04182@exemplo.com,8504.06,20,22196.03,Não
4183,Natalia Juliana Monteiro Ribeiro,47,1979-07-28,Brasília,DF,cliente04183@exemplo.com,10981.42,38,15115.29,Sim
4184,Ana Juliana Carvalho Monteiro,35,1991-06-09,Brasília,DF,cliente04184@exemplo.com,10411.05,38,19239.37,Sim
4185,Mariana Natalia Ribeiro Silva,35,1991-01-15,Uberlândia,MG,cliente04185@exemplo.com,11218.53,6,1210.84,Sim
4186,Sérgio Isabela Barbosa Souza,42,1984-03-12,São Paulo,SP,cliente04186@exemplo.com,11920.39,14,17094.02,Sim
4187,Juliana Mateus Silva Pereira,32,1993-10-22,Florianópolis,SC,cliente04187@exemplo.com,11861.23,40,12294.45,Não
4188,Mateus Vinícius Silva Moura,37,1988-10-20,Rio de Janeiro,RJ,cliente04188@exemplo.com,6322.56,43,14040.09,Não
4189,Ana Otávio Carvalho Oliveira,20,2005-10-05,Londrina,PR,cliente04189@exemplo.com,2675.48,5,15012.26,Sim
4190,Mariana Fernanda Pereira Martins,42,1983-12-11,Uberlândia,MG,cliente04190@exemplo.com,13850.83,33,700.18,Sim
4191,Isabela Lucas Fernandes Lima,53,1972-09-24,Florianópolis,SC,cliente04191@exemplo.com,14766.01,38,18996.07,Não
4192,Mariana Lucas Almeida Carvalho,49,1977-01-24,Belo Horizonte,MG,cliente04192@exemplo.com,10152.28,30,23186.47,Não
4193,Bruno Natalia Ribeiro Gomes,21,2004-09-11,Porto Alegre,RS,cliente04193@exemplo.com,7693.09,14,14575.22,Não
4194,Rafael William Gomes Pereira,41,1984-10-24,Santos,SP,cliente04194@exemplo.com,3801.26,21,28146.34,Não
4195,Mateus Natalia Fernandes Santos,52,1973-09-10,Brasília,DF,cliente04195@exemplo.com,12373.37,49,5096.92,Sim
4196,Otávio Renata Costa Moura,44,1982-04-13,Recife,PE,cliente04196@exemplo.com,5924.7,10,6270.77,Não
4197,Otávio Isabela Fernandes Fernandes,28,1997-08-28,Campinas,SP,cliente04197@exemplo.com,3419.82,14,19943.2,Não
4198,Isabela Bruno Alves Silva,53,1972-08-22,Belo Horizonte,MG,cliente04198@exemplo.com,11754.71,21,17110.5,Sim
4199,Eduardo João Pereira Ribeiro,31,1995-04-24,Porto Alegre,RS,cliente04199@exemplo.com,7842.11,20,6641.29,Não
4200,Carlos Vinícius Rodrigues Moura,35,1991-08-17,Salvador,BA,cliente04200@exemplo.com,11023.34,21,4830.75,Não
4201,Mateus Carlos Lima Pereira,24,2002-06-07,Recife,PE,cliente04201@exemplo.com,11595.8,1,8133.59,Não
4202,Eduardo Ana Martins Almeida,47,1979-03-05,Belo Horizonte,MG,cliente04202@exemplo.com,13449.44,4,2068.43,Não
4203,Patrícia Otávio Rodrigues Alves,50,1976-06-16,Londrina,PR,cliente04203@exemplo.com,10284.54,22,29898.0,Sim
4204,Vanessa Gabriela Mendes Santos,43,1982-11-13,Sorocaba,SP,cliente04204@exemplo.com,11110.63,39,1978.7,Sim
4205,Mariana Bruno Almeida Rodrigues,23,2003-02-08,Niterói,RJ,cliente04205@exemplo.com,2325.6,23,8756.26,Sim
4206,Patrícia Thiago Lima Almeida,37,1988-10-28,Recife,PE,cliente04206@exemplo.com,2231.99,11,20309.51,Sim
4207,Carlos Henrique Monteiro Barbosa,32,1994-03-28,Campinas,SP,cliente04207@exemplo.com,11370.68,43,27255.15,Sim
4208,Renata Henrique Ribeiro Monteiro,24,2002-07-08,Recife,PE,cliente04208@exemplo.com,8232.05,29,23493.67,Não
4209,Henrique Mateus Carvalho Alves,39,1986-12-07,Uberlândia,MG,cliente04209@exemplo.com,6320.59,19,9924.73,Sim
4210,Gabriela Isabela Mendes Souza,29,1997-07-07,Porto Alegre,RS,cliente04210@exemplo.com,12379.96,44,7503.55,Não
4211,William William Souza Souza,54,1972-04-07,Curitiba,PR,cliente04211@exemplo.com,6654.55,13,17225.95,Não
4212,Gabriela Henrique Santos Barbosa,28,1997-09-25,Curitiba,PR,cliente04212@exemplo.com,4093.9,15,5657.77,Sim
4213,Gabriela Lucas Oliveira Lima,27,1999-05-17,Porto Alegre,RS,cliente04213@exemplo.com,6040.88,50,854.76,Sim
4214,Eduardo Mariana Nascimento Silva,37,1989-05-21,Curitiba,PR,cliente04214@exemplo.com,12303.79,27,426.17,Não
4215,João Vinícius Souza Carvalho,28,1998-05-12,Sorocaba,SP,cliente04215@exemplo.com,11575.73,19,9171.29,Não
4216,Mateus Fernanda Souza Ribeiro,43,1982-10-25,Niterói,RJ,cliente04216@exemplo.com,11419.27,16,19827.08,Não
4217,Vinícius Renata Alves Almeida,54,1972-06-12,Londrina,PR,cliente04217@exemplo.com,9372.29,3,13103.47,Não
4218,Otávio Fernanda Gomes Costa,26,1999-11-28,Campinas,SP,cliente04218@exemplo.com,3628.72,47,23928.21,Não
4219,Patrícia Sérgio Rodrigues Alves,35,1990-09-23,Sorocaba,SP,cliente04219@exemplo.com,3670.91,34,5422.1,Não
4220,Patrícia Rafael Moura Oliveira,30,1996-07-18,Uberlândia,MG,cliente04220@exemplo.com,12707.04,22,28550.96,Não
4221,Vanessa William Carvalho Moura,30,1996-02-15,Santos,SP,cliente04221@exemplo.com,11613.39,44,17519.3,Não
4222,Mariana Vanessa Lima Lima,37,1989-05-28,Belo Horizonte,MG,cliente04222@exemplo.com,11860.65,9,7147.7,Sim
4223,Ana Isabela Oliveira Gomes,49,1977-08-15,Uberlândia,MG,cliente04223@exemplo.com,13285.8,47,15789.57,Não
4224,Rafael Lucas Carvalho Nascimento,34,1992-02-23,São Paulo,SP,cliente04224@exemplo.com,12130.75,32,17637.67,Não
4225,Sérgio Vanessa Gomes Santos,51,1975-08-09,Uberlândia,MG,cliente04225@exemplo.com,6572.63,2,22458.31,Sim
4226,Mateus Otávio Pereira Carvalho,54,1971-12-30,Curitiba,PR,cliente04226@exemplo.com,13752.42,44,835.77,Não
4227,Vanessa Carlos Alves Monteiro,24,2001-11-24,Campinas,SP,cliente04227@exemplo.com,12686.85,31,7239.4,Não
4228,Bruno Vanessa Almeida Souza,38,1988-07-21,Sorocaba,SP,cliente04228@exemplo.com,4491.06,19,377.31,Não
4229,Renata Sérgio Pereira Oliveira,39,1987-04-15,Belo Horizonte,MG,cliente04229@exemplo.com,6225.68,20,25290.95,Não
4230,Lucas João Costa Mendes,24,2001-12-03,Rio de Janeiro,RJ,cliente04230@exemplo.com,13234.25,48,16846.45,Não
4231,Otávio Vanessa Mendes Carvalho,52,1974-01-19,Florianópolis,SC,cliente04231@exemplo.com,10680.74,27,27218.09,Não
4232,Patrícia Patrícia Oliveira Gomes,40,1986-01-31,Fortaleza,CE,cliente04232@exemplo.com,2982.46,20,10944.17,Não
4233,Vanessa Mateus Oliveira Ribeiro,38,1988-08-06,Uberlândia,MG,cliente04233@exemplo.com,14734.77,36,7185.42,Sim
4234,Mariana Isabela Ribeiro Silva,41,1985-04-29,Florianópolis,SC,cliente04234@exemplo.com,5733.38,44,12399.62,Sim
4235,Henrique Gabriela Fernandes Carvalho,38,1988-08-18,Rio de Janeiro,RJ,cliente04235@exemplo.com,4029.43,16,27188.98,Sim
4236,Patrícia Eduardo Gomes Martins,29,1997-03-24,Salvador,BA,cliente04236@exemplo.com,2409.58,8,2445.73,Sim
4237,Thiago Vinícius Ribeiro Fernandes,36,1990-03-26,Uberlândia,MG,cliente04237@exemplo.com,9033.58,48,20991.57,Não
4238,Renata Otávio Barbosa Lima,33,1993-07-30,Brasília,DF,cliente04238@exemplo.com,9209.42,32,18824.19,Não
4239,William Gabriela Oliveira Fernandes,37,1989-01-21,Niterói,RJ,cliente04239@exemplo.com,2289.14,10,14839.82,Sim
4240,Isabela Vinícius Rodrigues Martins,31,1995-08-08,Londrina,PR,cliente04240@exemplo.com,3935.82,22,24411.11,Sim
4241,Mateus Isabela Pereira Almeida,56,1970-03-12,Sorocaba,SP,cliente04241@exemplo.com,3310.93,18,12161.0,Sim
4242,Daniel Otávio Martins Rodrigues,51,1974-11-04,Santos,SP,cliente04242@exemplo.com,9204.02,32,25867.76,Sim
4243,Natalia Vanessa Silva Mendes,40,1986-04-11,Florianópolis,SC,cliente04243@exemplo.com,4554.0,24,132.93,Sim
4244,Fernanda Gabriela Silva Ribeiro,48,1978-06-17,Florianópolis,SC,cliente04244@exemplo.com,7131.91,13,19235.2,Não
4245,Otávio Natalia Gomes Martins,28,1997-10-29,Uberlândia,MG,cliente04245@exemplo.com,3743.72,38,15625.12,Sim
4246,Ana João Silva Santos,46,1979-09-27,Londrina,PR,cliente04246@exemplo.com,7828.44,1,6540.05,Sim
4247,João Patrícia Costa Alves,42,1983-08-31,Salvador,BA,cliente04247@exemplo.com,4294.75,50,9746.32,Sim
4248,Juliana Mateus Oliveira Souza,31,1994-12-23,Curitiba,PR,cliente04248@exemplo.com,1673.7,15,25044.14,Sim
4249,Vanessa Mateus Fernandes Carvalho,33,1992-09-05,Recife,PE,cliente04249@exemplo.com,14548.88,42,2013.22,Não
4250,Gabriela Thiago Oliveira Souza,52,1974-03-19,Londrina,PR,cliente04250@exemplo.com,8283.97,5,13998.98,Sim
4251,Gabriela Thiago Martins Ribeiro,39,1987-04-08,Salvador,BA,cliente04251@exemplo.com,4585.22,41,21601.26,Não
4252,Otávio Fernanda Mendes Oliveira,27,1999-02-28,Niterói,RJ,cliente04252@exemplo.com,3637.93,20,17445.37,Não
4253,Juliana Ana Rodrigues Rodrigues,25,2000-09-04,Brasília,DF,cliente04253@exemplo.com,9749.99,45,5190.98,Não
4254,Ana Henrique Monteiro Gomes,46,1979-10-24,Florianópolis,SC,cliente04254@exemplo.com,10044.71,12,19988.84,Sim
4255,Vanessa Gabriela Pereira Nascimento,23,2003-03-07,Porto Alegre,RS,cliente04255@exemplo.com,3202.95,44,13446.41,Não
4256,Mateus Natalia Souza Fernandes,28,1998-04-28,Porto Alegre,RS,cliente04256@exemplo.com,2140.39,50,21947.45,Sim
4257,Lucas Mariana Mendes Alves,31,1994-12-01,Campinas,SP,cliente04257@exemplo.com,7657.1,4,3774.05,Não
4258,Juliana Eduardo Lima Moura,43,1983-02-07,Santos,SP,cliente04258@exemplo.com,8256.71,10,23979.67,Sim
4259,Patrícia Patrícia Costa Silva,24,2001-12-26,Santos,SP,cliente04259@exemplo.com,5928.08,17,17613.04,Não
4260,Otávio Mateus Nascimento Fernandes,52,1974-01-02,Niterói,RJ,cliente04260@exemplo.com,6899.44,5,12246.29,Não
4261,Natalia Mateus Gomes Pereira,33,1992-10-17,Londrina,PR,cliente04261@exemplo.com,14443.89,45,28400.44,Não
4262,Daniel Renata Carvalho Nascimento,24,2001-10-11,São Paulo,SP,cliente04262@exemplo.com,13506.5,8,16881.69,Não
4263,Renata João Rodrigues Nascimento,23,2003-03-18,Porto Alegre,RS,cliente04263@exemplo.com,7683.25,26,25903.24,Sim
4264,William Henrique Barbosa Barbosa,37,1989-08-07,Porto Alegre,RS,cliente04264@exemplo.com,9942.01,1,23308.31,Sim
4265,Vinícius Renata Oliveira Gomes,29,1996-08-29,Florianópolis,SC,cliente04265@exemplo.com,11223.55,47,13308.0,Sim
4266,Eduardo Gabriela Fernandes Gomes,22,2003-12-13,Rio de Janeiro,RJ,cliente04266@exemplo.com,6678.91,0,27710.47,Não
4267,Carlos Eduardo Alves Silva,38,1988-08-14,Salvador,BA,cliente04267@exemplo.com,2932.02,49,9815.38,Sim
4268,Mateus Bruno Mendes Monteiro,32,1993-12-29,Campinas,SP,cliente04268@exemplo.com,14935.82,28,4074.36,Sim
4269,Ana Henrique Rodrigues Barbosa,32,1994-08-19,Sorocaba,SP,cliente04269@exemplo.com,14237.29,10,342.2,Não
4270,Mariana Otávio Ribeiro Almeida,36,1989-11-13,Londrina,PR,cliente04270@exemplo.com,14247.48,12,19406.04,Sim
4271,João Isabela Mendes Almeida,39,1986-11-02,Florianópolis,SC,cliente04271@exemplo.com,7177.12,0,13800.02,Sim
4272,Renata Thiago Silva Gomes,38,1988-03-12,Porto Alegre,RS,cliente04272@exemplo.com,8120.18,18,25169.8,Sim
4273,Renata Mateus Monteiro Monteiro,55,1971-07-11,Porto Alegre,RS,cliente04273@exemplo.com,5018.64,28,6036.8,Sim
4274,Carlos Mariana Nascimento Moura,56,1970-04-03,Porto Alegre,RS,cliente04274@exemplo.com,5152.37,27,26827.97,Não
4275,William Henrique Santos Gomes,33,1993-03-19,Recife,PE,cliente04275@exemplo.com,8706.3,3,25495.05,Não
4276,Gabriela Daniel Pereira Fernandes,20,2005-12-03,Londrina,PR,cliente04276@exemplo.com,7202.69,26,3833.4,Não
4277,Otávio Patrícia Santos Santos,31,1995-04-13,Porto Alegre,RS,cliente04277@exemplo.com,8461.69,19,423.88,Sim
4278,João Mariana Souza Carvalho,29,1997-04-16,Fortaleza,CE,cliente04278@exemplo.com,11875.65,0,1226.56,Sim
4279,Renata Vanessa Santos Santos,36,1990-03-22,Rio de Janeiro,RJ,cliente04279@exemplo.com,8507.21,20,7728.99,Não
4280,Vinícius Henrique Lima Monteiro,43,1982-09-12,Niterói,RJ,cliente04280@exemplo.com,12901.42,48,17173.65,Sim
4281,Rafael Sérgio Nascimento Souza,47,1979-06-14,Sorocaba,SP,cliente04281@exemplo.com,9254.09,20,28389.46,Não
4282,Otávio Carlos Mendes Almeida,50,1976-06-08,Sorocaba,SP,cliente04282@exemplo.com,4215.23,0,10504.58,Sim
4283,Vanessa Rafael Nascimento Costa,40,1986-01-30,Santos,SP,cliente04283@exemplo.com,2898.12,37,19686.47,Sim
4284,Lucas Sérgio Lima Silva,30,1995-12-03,Uberlândia,MG,cliente04284@exemplo.com,3741.7,36,8480.61,Sim
4285,Juliana Renata Alves Moura,28,1998-01-11,Campinas,SP,cliente04285@exemplo.com,11337.42,14,22809.98,Sim
4286,Henrique Rafael Barbosa Alves,26,2000-06-22,Recife,PE,cliente04286@exemplo.com,14827.97,24,25577.52,Sim
4287,Thiago Mariana Costa Mendes,30,1995-11-23,Porto Alegre,RS,cliente04287@exemplo.com,13599.68,4,26827.31,Não
4288,Ana Thiago Rodrigues Fernandes,29,1997-06-13,Brasília,DF,cliente04288@exemplo.com,8926.53,34,13834.07,Não
4289,Vanessa Vinícius Rodrigues Silva,32,1993-09-08,Sorocaba,SP,cliente04289@exemplo.com,8392.2,26,7164.55,Sim
4290,Thiago Sérgio Alves Silva,48,1978-02-03,Salvador,BA,cliente04290@exemplo.com,11653.49,15,15293.98,Sim
4291,Otávio Daniel Gomes Lima,31,1995-02-01,Santos,SP,cliente04291@exemplo.com,8937.57,7,6673.86,Sim
4292,Carlos Otávio Mendes Ribeiro,54,1972-07-14,Porto Alegre,RS,cliente04292@exemplo.com,7409.13,28,12179.75,Não
4293,Otávio Carlos Fernandes Pereira,25,2001-08-05,Curitiba,PR,cliente04293@exemplo.com,11803.73,14,1772.27,Sim
4294,Patrícia Natalia Carvalho Alves,44,1982-02-07,Campinas,SP,cliente04294@exemplo.com,6326.54,39,22572.05,Sim
4295,Henrique Vanessa Silva Rodrigues,37,1988-09-25,São Paulo,SP,cliente04295@exemplo.com,6603.96,31,15895.93,Sim
4296,Sérgio Thiago Costa Nascimento,22,2004-01-28,Brasília,DF,cliente04296@exemplo.com,10442.27,11,11340.15,Não
4297,Natalia Carlos Rodrigues Martins,43,1982-08-23,Recife,PE,cliente04297@exemplo.com,7934.44,16,20940.41,Sim
4298,Vinícius William Lima Carvalho,46,1980-04-07,Fortaleza,CE,cliente04298@exemplo.com,6311.39,11,10663.32,Não
4299,João Vanessa Mendes Barbosa,50,1976-07-23,Porto Alegre,RS,cliente04299@exemplo.com,3383.2,26,19640.85,Sim
4300,Vinícius Daniel Mendes Gomes,51,1974-09-04,Sorocaba,SP,cliente04300@exemplo.com,12555.62,20,22074.4,Não
